브랜드,상품명,가격,가격대,옵션명,옵션혜택,리뷰내용,정제리뷰,키워드토큰문자열,리뷰평점,도움돼요구간,도움돼요점수,사진여부,리뷰글자수,리뷰단어수,리뷰군집,페르소나,주요관심사,대표키워드,메시지 방향,긍정신호여부,부정신호여부,쿨링감언급여부,향언급여부,두피언급여부,자극언급여부,가격구성언급여부,강한쿨링긍정여부,쿨링지속긍정여부,쿨링지속아쉬움여부,약한쿨링부족여부,민감자극회피여부
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"너무좋네요!! 써보고 끝내주는 세정력에 잘샀단 생각만!!! 이 샴푸의 진가는 감는 도중, 그리고 감고 난 직후에 나타나구요. 진짜 두피에 닿자마자 느껴지는 시원한 청량감이 대박입니다. 자극적으로 화한 느낌이 아니라, 두피 요가 한 것처럼 맑고 개운해지는 쿨링감이에요. 비듬이나 가려움으로 답답했던 두피와 모근을 탄탄하게 케어해 주는 마이녹셀 댄드러프 스칼프 쿨링 샴푸 진짜 추천합니다.",너무좋네요 써보고 끝내주는 세정력에 잘샀단 생각만 이 샴푸의 진가는 감는 도중 그리고 감고 난 직후에 나타나구요 진짜 두피에 닿자마자 느껴지는 시원한 청량감이 대박입니다 자극적으로 화한 느낌이 아니라 두피 요가 한 것처럼 맑고 개운해지는 쿨링감이에요 비듬이나 가려움으로 답답했던 두피와 모근을 탄탄하게 케어해 주는 마이녹셀 댄드러프 스칼프 쿨링 샴푸 진짜 추천합니다,"너무좋, 써보고, 끝내주, 세정력, 잘샀단, 생각만, 도중, 감고, 직후, 나타나, 닿자마자, 느껴지, 시원한, 청량감, 대박, 자극적, 화한, 아니라, 맑고, 개운해지, 쿨링감이에요, 비듬이나, 가려움, 답답했던, 모근, 탄탄하게, 케어해, 마이녹셀, 댄드러프, 스칼프",5,높음,3,False,215,49,3,두피 컨디션 관리형,두피/유분,"시원한, 머리카락, 이거, 거품, 탈모, 아베다, 하나, 쿨링샴푸, 후기, 분들, 사용하기, 나와서",두피 편안함·유분 케어·세정감을 기능적 근거와 함께 제시,1,1,1,0,1,1,0,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"여름철만 되면 두피가 쉽게 뜨거워지고 기름지면서 비듬이랑 가려움 때문에 스트레스를 정말 많이 받았어요. 마침 올리브영에서 평이 좋은 쿨링샴푸가 보이길래 두피 관리 좀 해보려고 바로 구매해 봤습니다! 일단 제형은 너무 묽지 않고 쫀쫀하면서 촉촉한 타입이에요. 조금만 문질러도 풍성하고 조밀한 거품이 부드럽게 잘 나서 두피 구석구석 세정하기가 참 편하더라고요. 성분이 순해서 그런지 감는 동안 두피에 자극적이거나 따가운 느낌이 전혀 없어서 안심했어요. 무엇보다 이 샴푸의 진가는 감고 난 직후에 나타나요! 머리를 마사지하다 보면 두피 속부터 시원한 청량감이 부드럽게 올라오는데, 드라이기로 말릴 때까지 그 쿨링감이 싹 유지돼서 정말 개운합니다. 두피 열감을 확 내려주니까 가려운 것도 덜하고, 확실히 유수분 밸런스를 잡아주는 느낌이에요. 날씨가 더워질수록 두피 관리가 진짜 중요한데, 기름지고 답답한 두피를 산뜻하게 정화해 주는 기분이라 대만족입니다. 저처럼 여름철에 두피 열감이나 트러블로 고민하시는 분들에게 무조건 추천하고 싶어요!",여름철만 되면 두피가 쉽게 뜨거워지고 기름지면서 비듬이랑 가려움 때문에 스트레스를 정말 많이 받았어요 마침 올리브영에서 평이 좋은 쿨링샴푸가 보이길래 두피 관리 좀 해보려고 바로 구매해 봤습니다 일단 제형은 너무 묽지 않고 쫀쫀하면서 촉촉한 타입이에요 조금만 문질러도 풍성하고 조밀한 거품이 부드럽게 잘 나서 두피 구석구석 세정하기가 참 편하더라고요 성분이 순해서 그런지 감는 동안 두피에 자극적이거나 따가운 느낌이 전혀 없어서 안심했어요 무엇보다 이 샴푸의 진가는 감고 난 직후에 나타나요 머리를 마사지하다 보면 두피 속부터 시원한 청량감이 부드럽게 올라오는데 드라이기로 말릴 때까지 그 쿨링감이 싹 유지돼서 정말 개운합니다 두피 열감을 확 내려주니까 가려운 것도 덜하고 확실히 유수분 밸런스를 잡아주는 느낌이에요 날씨가 더워질수록 두피 관리가 진짜 중요한데 기름지고 답답한 두피를 산뜻하게 정화해 주는 기분이라 대만족입니다 저처럼 여름철에 두피 열감이나 트러블로 고민하시는 분들에게 무조건 추천하고 싶어요,"여름철만, 되면, 쉽게, 뜨거워지고, 기름지면서, 비듬이랑, 가려움, 때문, 스트레스, 받았, 마침, 쿨링샴푸, 보이길래, 관리, 해보려고, 구매해, 일단, 제형, 묽지, 않고, 쫀쫀하면서, 촉촉한, 타입이에요, 조금만, 문질러, 풍성, 조밀한, 거품, 부드럽게, 나서, 구석구석, 세정하기, 편하더라, 성분, 순해서, 그런지, 동안, 자극적이거나, 따가운, 전혀, 없어서, 안심, 무엇, 감고, 직후, 나타나요, 마사지하다, 보면, 시원한, 청량감, 부드럽게, 올라오, 드라이기, 말릴, 유지돼서, 개운, 열감, 내려주니까, 가려운, 확실히, 유수분, 밸런스, 잡아주, 느낌이에요, 날씨, 더워질수록, 관리, 중요한데, 기름지고, 답답한, 산뜻하게, 정화해, 기분, 대만족, 여름철, 열감이나, 트러블, 고민하시, 분들, 무조건",5,높음,3,True,521,121,3,두피 컨디션 관리형,두피/유분,"시원한, 머리카락, 이거, 거품, 탈모, 아베다, 하나, 쿨링샴푸, 후기, 분들, 사용하기, 나와서",두피 편안함·유분 케어·세정감을 기능적 근거와 함께 제시,1,1,1,0,1,1,0,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"즘 날씨가 더워지면서 두피에 열도 많이 오르고 그 때문인지 은근히 비듬이랑 가려움 때문에 스트레스를 받고 있었어요. 제약회사에서 만든 제품이라 믿고 구매해 봤는데 진짜 쓰자마자 유레카 외쳤습니다. 우선 제형은 인공적인 느낌 없이 투명하고 쫀쫀한 젤 타입이에요. 손에서 가볍게 문지르면 오밀조밀하고 밀도 높은 거품이 풍성하게 잘 만들어집니다. 두피에 문지르는 순간부터 멘톨 특유의 화하고 시원한 느낌이 올라오는데, 자극적으로 따가운 쿨링이 아니라 두피 속 묵은 체증이 싹 내려가는 듯한 기분 좋은 청량감이에요. 물로 헹궈내고 나면 두피 온도가 확 내려간 게 몸으로 느껴질 정도입니다. 드라이어로 머리 말릴 때까지도 시원함이 은은하게 유지돼서 너무 개운해요. 특히 이 제품은 단순한 쿨링샴푸 기능만 있는 게 아니라 현대약품 특허 성분이 들어간 기능성 탈모샴푸라 머리 빠짐 고민까지 같이 케어할 수 있어서 일석이조예요. 하루 종일 땀 흘리고 찝찝한 여름철 사용 추천 1순위입니다. 두피 가려우셨던 분들, 유분기 때문에 금방 떡지시는 분들은 올영 세일할 때 꼭 쟁이세요!",즘 날씨가 더워지면서 두피에 열도 많이 오르고 그 때문인지 은근히 비듬이랑 가려움 때문에 스트레스를 받고 있었어요 제약회사에서 만든 제품이라 믿고 구매해 봤는데 진짜 쓰자마자 유레카 외쳤습니다 우선 제형은 인공적인 느낌 없이 투명하고 쫀쫀한 젤 타입이에요 손에서 가볍게 문지르면 오밀조밀하고 밀도 높은 거품이 풍성하게 잘 만들어집니다 두피에 문지르는 순간부터 멘톨 특유의 화하고 시원한 느낌이 올라오는데 자극적으로 따가운 쿨링이 아니라 두피 속 묵은 체증이 싹 내려가는 듯한 기분 좋은 청량감이에요 물로 헹궈내고 나면 두피 온도가 확 내려간 게 몸으로 느껴질 정도입니다 드라이어로 머리 말릴 때까지도 시원함이 은은하게 유지돼서 너무 개운해요 특히 이 제품은 단순한 쿨링샴푸 기능만 있는 게 아니라 현대약품 특허 성분이 들어간 기능성 탈모샴푸라 머리 빠짐 고민까지 같이 케어할 수 있어서 일석이조예요 하루 종일 땀 흘리고 찝찝한 여름철 사용 추천 1순위입니다 두피 가려우셨던 분들 유분기 때문에 금방 떡지시는 분들은 올영 세일할 때 꼭 쟁이세요,"날씨, 더워지면서, 오르고, 때문인지, 은근히, 비듬이랑, 가려움, 때문, 스트레스, 받고, 있었, 제약회사, 만든, 믿고, 구매해, 쓰자마자, 유레카, 외쳤, 우선, 제형, 인공적인, 투명, 쫀쫀한, 타입이에요, 가볍게, 문지르면, 오밀조밀, 거품, 풍성하게, 만들어집니다, 문지르, 순간, 멘톨, 특유, 시원한, 올라오, 자극적, 따가운, 아니라, 체증, 내려, 듯한, 기분, 청량감이에요, 헹궈내고, 나면, 내려간, 느껴질, 드라이어, 말릴, 때까지, 시원함, 은은하게, 유지돼서, 개운, 특히, 단순한, 쿨링샴푸, 기능만, 아니라, 현대약품, 특허, 성분, 들어간, 기능성, 탈모샴푸라, 빠짐, 고민, 케어할, 있어서, 일석이조예요, 하루, 종일, 흘리고, 찝찝한, 여름철, 1순위, 가려우셨던, 분들, 유분기, 때문, 금방, 떡지시, 분들, 세일할, 쟁이세요",5,높음,3,True,539,133,3,두피 컨디션 관리형,두피/유분,"시원한, 머리카락, 이거, 거품, 탈모, 아베다, 하나, 쿨링샴푸, 후기, 분들, 사용하기, 나와서",두피 편안함·유분 케어·세정감을 기능적 근거와 함께 제시,1,1,1,0,1,1,0,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,날이 더워져서인지 두피가 금방 기름지고 가려워서 사용해봤는데 샴푸할 때 느껴지는 쿨링감이 꽤 시원해서 바로 개운한 느낌이 들었어요 씻고 나면 두피 열감이 내려간 느낌이라 땀 많이 나는 날에도 상쾌함이 오래가는 편인듯 하네요 비듬이나 각질도 눈에 띄게 줄어들고 가려움도 덜해서 꾸준히 사용해봐야겠다 싶어요 향도 과하지 않고 깔끔해서 데일리로 부담 없이 쓰기 좋더라고요 화한 쿨링감이 있는 편이라 처음엔 조금 강하다고 느껴질 수 있지만 사용 후에는 두피가 한결 가벼워진 느낌이라 전 만족하고 있어요,날이 더워져서인지 두피가 금방 기름지고 가려워서 사용해봤는데 샴푸할 때 느껴지는 쿨링감이 꽤 시원해서 바로 개운한 느낌이 들었어요 씻고 나면 두피 열감이 내려간 느낌이라 땀 많이 나는 날에도 상쾌함이 오래가는 편인듯 하네요 비듬이나 각질도 눈에 띄게 줄어들고 가려움도 덜해서 꾸준히 사용해봐야겠다 싶어요 향도 과하지 않고 깔끔해서 데일리로 부담 없이 쓰기 좋더라고요 화한 쿨링감이 있는 편이라 처음엔 조금 강하다고 느껴질 수 있지만 사용 후에는 두피가 한결 가벼워진 느낌이라 전 만족하고 있어요,"더워져서인지, 금방, 기름지고, 가려워서, 사용해봤, 샴푸할, 느껴지, 시원해서, 개운한, 들었, 씻고, 나면, 열감, 내려간, 상쾌함, 오래, 편인듯, 비듬이나, 각질, 띄게, 줄어들고, 가려움, 덜해서, 꾸준히, 사용해봐야겠다, 과하지, 않고, 깔끔해서, 데일리, 부담, 좋더라, 화한, 처음엔, 강하다고, 느껴질, 있지만, 한결, 가벼워진, 만족",5,높음,3,True,276,69,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,1,1,1,1,0,0,0,0,0,1
폴미첼,폴미첼 티트리 스페셜 샴푸 500m (리뉴얼) [쿨링/정수리냄새/기름기/각질케어],26300,2만원대,옵션 없음,일반,추천받아서 구매했는데 지루성 두피라 한 달 이상 써 보고 다시 후기 남길게요,추천받아서 구매했는데 지루성 두피라 한 달 이상 써 보고 다시 후기 남길게요,"추천받아서, 구매했, 지루성, 두피라, 이상, 보고, 후기, 남길게요",5,매우 높음,4,True,42,12,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,0,0,1,0,0,0,0,0,0,0
폴미첼,폴미첼 티트리 스페셜 샴푸 500m (리뉴얼) [쿨링/정수리냄새/기름기/각질케어],26300,2만원대,옵션 없음,일반,최근에 주문했는데 가격이 오른듯 합니다. 전쟁 여파인가..,최근에 주문했는데 가격이 오른듯 합니다 전쟁 여파인가,"최근, 주문했, 오른듯, 전쟁, 여파인",5,보통,2,True,32,7,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",0,0,0,0,0,0,1,0,0,0,0,0
폴미첼,폴미첼 티트리 스페셜 샴푸 500m (리뉴얼) [쿨링/정수리냄새/기름기/각질케어],26300,2만원대,옵션 없음,일반,온 가족이 쓰고 있어요. 최근에 가격이 오른듯.... 특히 여름철에 시원해 좋아요,온 가족이 쓰고 있어요 최근에 가격이 오른듯 특히 여름철에 시원해 좋아요,"가족, 쓰고, 최근, 오른듯, 특히, 여름철, 시원해",5,보통,2,True,45,11,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,1,0,0,0,1,1,0,0,0,0
폴미첼,폴미첼 티트리 스페셜 샴푸 500m (리뉴얼) [쿨링/정수리냄새/기름기/각질케어],26300,2만원대,옵션 없음,일반,항상 구매하는 샴푸예요. 15년째 쓰는 샴푸인데 울 남편은 이게없음 안된답니다. 두피 트러블에 좋다네요.,항상 구매하는 샴푸예요 15년째 쓰는 샴푸인데 울 남편은 이게없음 안된답니다 두피 트러블에 좋다네요,"구매하, 샴푸예요, 15년째, 샴푸인데, 남편, 이게없음, 안된답니다, 트러블, 좋다",5,보통,2,True,58,13,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,0,0,1,1,0,0,0,0,0,1
폴미첼,폴미첼 티트리 스페셜 샴푸 500m (리뉴얼) [쿨링/정수리냄새/기름기/각질케어],26300,2만원대,옵션 없음,일반,민트 향이 정말 정말 강해서 눈이 너무 시릴때가 있어요 남자친구는 머리가 시원해져서 좋대요,민트 향이 정말 정말 강해서 눈이 너무 시릴때가 있어요 남자친구는 머리가 시원해져서 좋대요,"민트, 강해서, 시릴때, 남자친구, 시원해져서, 좋대요",5,낮음,1,False,50,13,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,1,1,0,0,0,1,0,0,0,0
폴미첼,폴미첼 티트리 스페셜 샴푸 500m (리뉴얼) [쿨링/정수리냄새/기름기/각질케어],26300,2만원대,옵션 없음,일반,상품너무좋아요 주변에추천하기도좋네요 굿 특히 사용하기편해요 나쁘지않아요 구우우웃 배송도너무편하고좋아요상품너무좋아요 주변에추천하기도좋네요 굿 특히 사용하기편해요 나쁘지않아요,상품너무좋아요 주변에추천하기도좋네요 굿 특히 사용하기편해요 나쁘지않아요 구우우웃 배송도너무편하고좋아요상품너무좋아요 주변에추천하기도좋네요 굿 특히 사용하기편해요 나쁘지않아요,"상품너무좋, 주변에추천하기도좋, 특히, 사용하기편, 나쁘지않, 구우우웃, 배송도너무편하고좋아요상품너무좋, 주변에추천하기도좋, 특히, 사용하기편, 나쁘지않",5,낮음,1,True,95,13,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,0,0,0,0,0,0,0,0,0,0
폴미첼,폴미첼 티트리 스페셜 샴푸 500m (리뉴얼) [쿨링/정수리냄새/기름기/각질케어],26300,2만원대,옵션 없음,일반,상품너무좋아요 주변에추천하기도좋네요 굿 특히 사용하기편해요 나쁘지않아요 구우우웃 배송도너무편하고좋아요상품너무좋아요,상품너무좋아요 주변에추천하기도좋네요 굿 특히 사용하기편해요 나쁘지않아요 구우우웃 배송도너무편하고좋아요상품너무좋아요,"상품너무좋, 주변에추천하기도좋, 특히, 사용하기편, 나쁘지않, 구우우웃, 배송도너무편하고좋아요상품너무좋",5,낮음,1,True,63,8,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,0,0,0,0,0,0,0,0,0,0
